date,model,ticker,pred_len,portfolio_value,top_5_portfolio,least_5_portfolio,top_5_up,top_5_down,market,data_type,portfolio_ratio,Final Portfolio Value
2025-03-30,arima,ALL,5,167769.84662430012,"META, NVDA, GOOGL, AMZN, INTC","META, AMZN, NVDA, AMD, INTC","META, AAPL, NFLX, MSFT, TSLA","NFLX, MSFT, AAPL, AMD, TSLA",NASDAQ,general,"[0.83, 0.8, 0.97, 0.79, 0.12]",1.6777
2025-03-31,arima,ALL,5,167769.84662430012,"NVDA, MSFT, META, NFLX, AMZN","TSLA, AAPL, MSFT, AMD, INTC","TSLA, NFLX, AAPL, AMZN, META","INTC, GOOGL, NFLX, AMZN, META",NASDAQ,general,"[0.73, 0.05, 0.42, 0.69, 0.97]",1.6777
2025-04-01,arima,ALL,5,167769.84662430012,"GOOGL, AMD, AMZN, NFLX, META","TSLA, AMZN, AAPL, META, MSFT","GOOGL, META, AAPL, TSLA, INTC","INTC, NVDA, TSLA, MSFT, AAPL",NASDAQ,general,"[0.64, 0.51, 0.37, 0.67, 0.71]",1.6777
2025-04-02,arima,ALL,5,167769.84662430012,"MSFT, META, TSLA, INTC, AMZN","META, AAPL, AMD, NFLX, AMZN","AMZN, MSFT, TSLA, AAPL, INTC","GOOGL, AAPL, NFLX, META, MSFT",NASDAQ,general,"[0.23, 0.78, 0.2, 0.66, 0.44]",1.6777
2025-04-03,arima,ALL,5,167769.84662430012,"NFLX, NVDA, AMZN, AMD, INTC","TSLA, MSFT, META, AAPL, GOOGL","NVDA, GOOGL, AMZN, AMD, META","AAPL, NVDA, AMD, AMZN, TSLA",NASDAQ,general,"[0.85, 0.21, 0.36, 0.95, 0.99]",1.6777
2025-04-04,arima,ALL,5,167831.20969851792,"GOOGL, MSFT, INTC, META, NVDA","META, NFLX, AMZN, MSFT, TSLA","AMD, GOOGL, MSFT, INTC, NVDA","AMD, TSLA, AAPL, INTC, GOOGL",NASDAQ,general,"[0.58, 0.43, 0.93, 0.4, 0.96]",1.6783
2025-04-05,arima,ALL,5,167831.20969851792,"AMZN, TSLA, META, AAPL, AMD","AMZN, AMD, NFLX, AAPL, TSLA","NFLX, TSLA, INTC, AMD, NVDA","INTC, AMD, TSLA, GOOGL, AMZN",NASDAQ,general,"[0.11, 0.33, 0.08, 0.94, 0.24]",1.6783
2025-04-06,arima,ALL,5,167831.20969851792,"META, AAPL, TSLA, NVDA, GOOGL","AMD, NFLX, MSFT, AMZN, META","META, AMD, GOOGL, NFLX, INTC","INTC, NVDA, TSLA, MSFT, AAPL",NASDAQ,general,"[0.81, 0.97, 0.17, 0.73, 0.96]",1.6783
2025-04-07,arima,ALL,5,167831.20969851792,"TSLA, AMZN, NFLX, AMD, META","NFLX, AMZN, AMD, TSLA, AAPL","GOOGL, NVDA, MSFT, INTC, AMD","AMD, MSFT, GOOGL, AAPL, META",NASDAQ,general,"[0.87, 0.6, 0.53, 0.1, 0.58]",1.6783
2025-04-08,arima,ALL,5,167831.20969851792,"MSFT, AAPL, NVDA, NFLX, AMZN","TSLA, META, NVDA, GOOGL, AMD","GOOGL, AMZN, NFLX, MSFT, TSLA","AMZN, AAPL, MSFT, GOOGL, NVDA",NASDAQ,general,"[0.74, 0.35, 0.28, 0.82, 0.12]",1.6783
2025-04-09,arima,ALL,20,145337.20114382936,"AMZN, TSLA, GOOGL, META, AAPL","GOOGL, NVDA, INTC, AMZN, NFLX","GOOGL, INTC, AMD, TSLA, MSFT","AMD, TSLA, AAPL, INTC, GOOGL",NASDAQ,general,"[0.37, 0.58, 0.57, 0.55, 0.06]",1.4534
2025-04-10,arima,ALL,20,145337.20114382936,"INTC, AMD, AMZN, NFLX, NVDA","AAPL, TSLA, INTC, META, MSFT","MSFT, TSLA, AMD, AAPL, NVDA","META, GOOGL, TSLA, MSFT, NFLX",NASDAQ,general,"[0.91, 0.75, 0.1, 0.53, 0.9]",1.4534
2025-04-11,arima,ALL,20,145337.20114382936,"AMD, INTC, TSLA, AMZN, AAPL","MSFT, NVDA, META, AAPL, TSLA","TSLA, NFLX, AAPL, AMZN, META","AMD, NVDA, TSLA, AAPL, NFLX",NASDAQ,general,"[0.42, 0.25, 0.31, 0.28, 0.23]",1.4534
2025-04-12,arima,ALL,20,145337.20114382936,"NVDA, INTC, AAPL, TSLA, META","MSFT, TSLA, NVDA, AMD, INTC","MSFT, INTC, AAPL, META, TSLA","META, INTC, AMZN, AAPL, GOOGL",NASDAQ,general,"[0.37, 0.53, 0.57, 0.44, 0.78]",1.4534
2025-04-13,arima,ALL,20,145337.20114382936,"META, AAPL, TSLA, NVDA, GOOGL","INTC, MSFT, NFLX, GOOGL, META","MSFT, TSLA, AMD, AAPL, NVDA","NVDA, NFLX, TSLA, GOOGL, AMD",NASDAQ,general,"[0.81, 0.32, 0.73, 0.48, 0.4]",1.4534
2025-04-14,arima,ALL,20,145337.20114382936,"GOOGL, NFLX, NVDA, AMD, MSFT","META, AMZN, NVDA, AMD, INTC","AAPL, TSLA, AMD, NVDA, META","INTC, AAPL, AMZN, NVDA, TSLA",NASDAQ,general,"[0.86, 0.94, 0.37, 0.55, 0.15]",1.4534
2025-04-15,arima,ALL,20,145337.20114382936,"AMZN, GOOGL, NFLX, NVDA, TSLA","NVDA, TSLA, GOOGL, AAPL, AMZN","INTC, META, NFLX, AMD, MSFT","TSLA, INTC, NVDA, GOOGL, AMD",NASDAQ,general,"[0.83, 0.61, 0.48, 0.46, 0.15]",1.4534
2025-04-16,arima,ALL,20,145337.20114382936,"META, AMD, MSFT, NVDA, AAPL","GOOGL, INTC, NVDA, AMZN, META","AAPL, GOOGL, NFLX, AMZN, META","TSLA, AMD, AAPL, META, NVDA",NASDAQ,general,"[0.44, 0.48, 0.44, 0.44, 0.52]",1.4534
2025-04-17,arima,ALL,20,145337.20114382936,"AMD, AAPL, TSLA, AMZN, GOOGL","NVDA, NFLX, AAPL, GOOGL, MSFT","NVDA, MSFT, META, AAPL, GOOGL","META, AMD, NFLX, AAPL, AMZN",NASDAQ,general,"[0.62, 0.91, 0.04, 0.43, 0.35]",1.4534
2025-04-18,arima,ALL,20,145337.20114382936,"META, NFLX, AMD, INTC, MSFT","META, AMZN, NVDA, AMD, INTC","NFLX, GOOGL, MSFT, INTC, TSLA","NVDA, META, AAPL, MSFT, AMD",NASDAQ,general,"[0.6, 0.36, 0.84, 0.78, 0.38]",1.4534
2025-01-26,fedformer,ALL,1,178827.9393838684,"INTC, NVDA, GOOGL, AMD, NFLX","MSFT, NFLX, NVDA, META, INTC","AMZN, INTC, MSFT, META, GOOGL","META, TSLA, MSFT, NFLX, AMZN",NASDAQ,general,"[0.42, 0.48, 0.45, 0.69, 0.15]",1.7883
2025-01-27,fedformer,ALL,5,148522.05446595114,"MSFT, META, TSLA, GOOGL, NFLX","TSLA, META, INTC, AMD, GOOGL","AMD, MSFT, TSLA, INTC, AAPL","NVDA, META, TSLA, AAPL, GOOGL",NASDAQ,general,"[0.22, 0.55, 0.93, 0.7, 0.47]",1.4852
2025-01-28,fedformer,ALL,5,148522.05446595114,"TSLA, INTC, NVDA, GOOGL, AMZN","META, INTC, TSLA, AMZN, NVDA","AMD, MSFT, AAPL, GOOGL, NVDA","NVDA, MSFT, AMZN, NFLX, TSLA",NASDAQ,general,"[0.38, 0.38, 0.29, 0.21, 0.84]",1.4852
2025-01-29,fedformer,ALL,5,148522.05446595114,"META, AAPL, TSLA, NVDA, GOOGL","INTC, NFLX, AAPL, TSLA, MSFT","MSFT, NFLX, INTC, AAPL, AMD","AMD, MSFT, GOOGL, AAPL, META",NASDAQ,general,"[0.27, 0.21, 0.09, 0.57, 0.46]",1.4852
2025-01-30,fedformer,ALL,5,148522.05446595114,"META, INTC, GOOGL, NVDA, MSFT","AMD, AAPL, GOOGL, INTC, TSLA","GOOGL, INTC, MSFT, META, NFLX","META, INTC, AMZN, AAPL, GOOGL",NASDAQ,general,"[0.7, 0.57, 0.41, 0.69, 0.63]",1.4852
2025-01-31,fedformer,ALL,5,148522.05446595114,"AAPL, NVDA, AMD, MSFT, GOOGL","META, AAPL, TSLA, NFLX, INTC","AMD, NFLX, TSLA, INTC, META","TSLA, INTC, NVDA, GOOGL, AMD",NASDAQ,general,"[0.35, 0.22, 0.96, 0.13, 0.74]",1.4852
2025-02-01,fedformer,ALL,5,122108.34036028854,"META, NFLX, AMD, INTC, MSFT","NVDA, NFLX, AAPL, GOOGL, MSFT","GOOGL, INTC, AMD, TSLA, MSFT","NVDA, NFLX, TSLA, AAPL, MSFT",NASDAQ,general,"[0.77, 0.3, 0.63, 0.15, 0.13]",1.2211
2025-02-02,fedformer,ALL,5,122108.34036028854,"GOOGL, AMZN, AAPL, MSFT, AMD","MSFT, NVDA, META, AAPL, TSLA","AAPL, GOOGL, NVDA, NFLX, META","NVDA, MSFT, AAPL, META, INTC",NASDAQ,general,"[0.67, 0.52, 0.42, 0.03, 0.68]",1.2211
2025-02-03,fedformer,ALL,5,122108.34036028854,"META, NFLX, AMZN, AAPL, GOOGL","TSLA, META, NVDA, GOOGL, AMD","MSFT, TSLA, GOOGL, AMZN, AAPL","NVDA, GOOGL, INTC, AMZN, TSLA",NASDAQ,general,"[0.36, 0.55, 0.05, 0.02, 0.89]",1.2211
2025-02-04,fedformer,ALL,5,122108.34036028854,"GOOGL, NFLX, INTC, TSLA, MSFT","INTC, GOOGL, MSFT, AMZN, AMD","NFLX, TSLA, INTC, AMD, NVDA","NFLX, NVDA, GOOGL, MSFT, AMD",NASDAQ,general,"[0.37, 0.53, 0.57, 0.44, 0.78]",1.2211
2025-02-05,fedformer,ALL,5,122108.34036028854,"MSFT, META, TSLA, GOOGL, NFLX","NVDA, AAPL, AMZN, MSFT, GOOGL","AMD, NVDA, AMZN, NFLX, TSLA","INTC, NFLX, AMD, AAPL, META",NASDAQ,general,"[0.64, 0.8, 0.51, 0.06, 0.83]",1.2211
2025-02-06,fedformer,ALL,1,123672.2724498502,"AMZN, META, NFLX, GOOGL, AAPL","META, NFLX, AMZN, MSFT, TSLA","META, AMD, GOOGL, NFLX, INTC","AAPL, META, INTC, TSLA, AMZN",NASDAQ,general,"[0.74, 0.35, 0.28, 0.82, 0.12]",1.2367
2025-02-07,fedformer,ALL,1,153864.7222339258,"NVDA, META, AMZN, MSFT, NFLX","INTC, MSFT, AMD, AAPL, META","MSFT, AMD, AAPL, AMZN, NFLX","AMD, MSFT, GOOGL, AAPL, META",NASDAQ,general,"[0.6, 0.36, 0.84, 0.78, 0.38]",1.5386
2025-02-08,fedformer,ALL,20,194642.4301241803,"META, AMZN, MSFT, AMD, NFLX","META, INTC, AMZN, TSLA, NFLX","AMD, NVDA, META, INTC, MSFT","AAPL, NVDA, AMD, AMZN, TSLA",NASDAQ,general,"[0.74, 0.4, 0.43, 0.6, 0.14]",1.9464
2025-02-09,fedformer,ALL,20,194642.4301241803,"AMZN, GOOGL, NFLX, TSLA, AMD","TSLA, MSFT, NVDA, AMD, INTC","NVDA, MSFT, META, AAPL, GOOGL","AMD, TSLA, NFLX, META, NVDA",NASDAQ,general,"[0.26, 0.09, 0.79, 0.33, 0.42]",1.9464
2025-02-10,fedformer,ALL,20,194642.4301241803,"GOOGL, AMZN, AAPL, MSFT, AMD","NVDA, AAPL, AMZN, MSFT, GOOGL","NFLX, NVDA, AMD, GOOGL, MSFT","META, TSLA, MSFT, NFLX, AMZN",NASDAQ,general,"[0.42, 0.48, 0.45, 0.69, 0.15]",1.9464
2025-02-11,fedformer,ALL,20,194642.4301241803,"MSFT, INTC, TSLA, AMZN, NFLX","AMD, META, GOOGL, AMZN, AAPL","MSFT, NFLX, INTC, AAPL, AMD","NVDA, AMD, GOOGL, MSFT, AMZN",NASDAQ,general,"[0.91, 0.19, 0.31, 0.49, 0.27]",1.9464
2025-02-12,fedformer,ALL,20,194642.4301241803,"NFLX, GOOGL, AMZN, NVDA, MSFT","MSFT, NFLX, NVDA, META, INTC","AMD, MSFT, TSLA, INTC, AAPL","TSLA, AMD, AMZN, NVDA, MSFT",NASDAQ,general,"[0.81, 0.09, 0.03, 0.33, 0.75]",1.9464
2025-02-13,fedformer,ALL,20,194642.4301241803,"NFLX, AMZN, META, MSFT, AAPL","TSLA, AAPL, MSFT, AMD, INTC","MSFT, TSLA, GOOGL, AMZN, AAPL","AMZN, AAPL, MSFT, GOOGL, NVDA",NASDAQ,general,"[0.22, 0.54, 0.84, 0.43, 0.15]",1.9464
2025-02-14,fedformer,ALL,20,194642.4301241803,"GOOGL, MSFT, META, AMD, TSLA","AAPL, AMZN, NVDA, INTC, NFLX","AMD, META, AAPL, AMZN, MSFT","NFLX, TSLA, AMZN, AMD, MSFT",NASDAQ,general,"[0.05, 0.5, 0.91, 0.07, 0.0]",1.9464
2025-02-15,fedformer,ALL,20,194642.4301241803,"NFLX, NVDA, AMZN, AMD, INTC","AAPL, AMZN, NVDA, INTC, NFLX","NVDA, TSLA, INTC, GOOGL, MSFT","AMD, TSLA, NFLX, META, NVDA",NASDAQ,general,"[0.21, 0.22, 0.12, 0.33, 0.3]",1.9464
2025-02-16,fedformer,ALL,20,194642.4301241803,"AMD, AMZN, NFLX, GOOGL, NVDA","INTC, MSFT, AMD, AAPL, META","NFLX, TSLA, INTC, AMD, NVDA","AMD, TSLA, NFLX, META, NVDA",NASDAQ,general,"[0.91, 0.63, 0.93, 0.98, 0.82]",1.9464
2025-02-17,fedformer,ALL,20,194642.4301241803,"NFLX, INTC, META, AMZN, MSFT","AMZN, AAPL, MSFT, NFLX, INTC","NVDA, TSLA, AMZN, MSFT, AMD","AMZN, GOOGL, MSFT, META, AAPL",NASDAQ,general,"[0.22, 0.12, 0.99, 0.34, 0.26]",1.9464
2025-02-18,fedformer,ALL,20,194642.4301241803,"AMZN, NFLX, GOOGL, META, AAPL","MSFT, AAPL, NVDA, INTC, TSLA","AMD, AAPL, META, MSFT, NFLX","AMZN, GOOGL, MSFT, META, AAPL",NASDAQ,general,"[0.22, 0.54, 0.84, 0.43, 0.15]",1.9464
2025-02-19,fedformer,ALL,20,194642.4301241803,"NFLX, GOOGL, AMZN, NVDA, INTC","NVDA, GOOGL, META, NFLX, MSFT","MSFT, GOOGL, META, TSLA, NFLX","META, AMD, NFLX, AAPL, AMZN",NASDAQ,general,"[0.81, 0.09, 0.03, 0.33, 0.75]",1.9464
2025-02-20,fedformer,ALL,20,194642.4301241803,"AMZN, AAPL, NFLX, TSLA, GOOGL","TSLA, AAPL, AMZN, INTC, NFLX","MSFT, GOOGL, META, TSLA, NFLX","NVDA, GOOGL, INTC, AMZN, TSLA",NASDAQ,general,"[0.83, 0.8, 0.97, 0.79, 0.12]",1.9464
2025-02-21,fedformer,ALL,20,194642.4301241803,"AMZN, INTC, GOOGL, AMD, NFLX","AMD, MSFT, NVDA, INTC, META","AMD, META, NVDA, GOOGL, AMZN","NFLX, META, GOOGL, AAPL, INTC",NASDAQ,general,"[0.44, 0.15, 0.29, 0.03, 0.79]",1.9464
2025-02-22,fedformer,ALL,20,194642.4301241803,"MSFT, INTC, NFLX, NVDA, TSLA","AMZN, META, TSLA, INTC, AAPL","AMD, INTC, META, NVDA, NFLX","AMZN, NFLX, INTC, AMD, TSLA",NASDAQ,general,"[0.58, 0.43, 0.93, 0.4, 0.96]",1.9464
2025-02-23,fedformer,ALL,20,194642.4301241803,"INTC, META, GOOGL, TSLA, MSFT","AMD, AAPL, NFLX, INTC, NVDA","MSFT, TSLA, AMD, AAPL, NVDA","AAPL, META, AMZN, NFLX, NVDA",NASDAQ,general,"[0.83, 0.8, 0.97, 0.79, 0.12]",1.9464
2025-02-24,fedformer,ALL,20,194642.4301241803,"META, AAPL, TSLA, NVDA, GOOGL","AAPL, MSFT, META, AMD, NVDA","GOOGL, META, AMZN, INTC, AMD","TSLA, NVDA, NFLX, AMD, AAPL",NASDAQ,general,"[0.64, 0.51, 0.37, 0.67, 0.71]",1.9464
2025-02-25,fedformer,ALL,20,194642.4301241803,"GOOGL, NFLX, INTC, AAPL, TSLA","INTC, NFLX, AAPL, TSLA, MSFT","TSLA, MSFT, NVDA, INTC, AAPL","NFLX, MSFT, AAPL, AMD, TSLA",NASDAQ,general,"[0.21, 0.22, 0.12, 0.33, 0.3]",1.9464
2025-02-26,fedformer,ALL,20,194642.4301241803,"AMZN, META, NFLX, GOOGL, AAPL","AMD, META, INTC, TSLA, AAPL","AMD, NVDA, TSLA, AMZN, INTC","AAPL, TSLA, AMD, META, NFLX",NASDAQ,general,"[0.42, 0.25, 0.31, 0.28, 0.23]",1.9464
2025-02-27,fedformer,ALL,20,194642.4301241803,"META, NVDA, TSLA, GOOGL, AMZN","TSLA, MSFT, NVDA, AMD, INTC","AMZN, INTC, MSFT, META, GOOGL","TSLA, GOOGL, NVDA, AMZN, META",NASDAQ,general,"[0.0, 0.26, 0.76, 0.23, 0.36]",1.9464
2025-02-28,fedformer,ALL,20,185736.0859352429,"NFLX, GOOGL, TSLA, AAPL, MSFT","AMZN, META, AAPL, MSFT, TSLA","AMD, INTC, META, NVDA, NFLX","NFLX, NVDA, GOOGL, MSFT, AMD",NASDAQ,general,"[0.22, 0.55, 0.93, 0.7, 0.47]",1.8574
2025-03-01,fedformer,ALL,20,185736.0859352429,"AMZN, GOOGL, NFLX, TSLA, AMD","AMD, META, INTC, TSLA, AAPL","AMZN, MSFT, AAPL, NVDA, AMD","TSLA, AAPL, AMD, GOOGL, META",NASDAQ,general,"[0.05, 0.0, 0.39, 0.06, 0.71]",1.8574
2025-03-02,fedformer,ALL,20,185736.0859352429,"NFLX, GOOGL, AMZN, NVDA, MSFT","AMD, NFLX, MSFT, AMZN, META","AMD, MSFT, AAPL, GOOGL, NVDA","INTC, META, NFLX, AMZN, TSLA",NASDAQ,general,"[0.14, 0.29, 0.81, 0.97, 0.41]",1.8574
2025-03-03,fedformer,ALL,20,185736.0859352429,"GOOGL, NVDA, META, AMZN, AMD","GOOGL, NVDA, INTC, AMZN, NFLX","AAPL, NVDA, MSFT, META, GOOGL","INTC, NFLX, AMD, AAPL, META",NASDAQ,general,"[0.91, 0.19, 0.31, 0.49, 0.27]",1.8574
2025-03-04,fedformer,ALL,20,185736.0859352429,"META, AAPL, TSLA, NVDA, GOOGL","TSLA, AMZN, INTC, META, NFLX","GOOGL, META, AAPL, TSLA, INTC","NVDA, GOOGL, TSLA, MSFT, AMD",NASDAQ,general,"[0.86, 0.77, 0.37, 0.46, 0.29]",1.8574
2025-03-05,fedformer,ALL,20,185736.0859352429,"AMZN, TSLA, GOOGL, NFLX, INTC","AMZN, AAPL, MSFT, NFLX, INTC","META, INTC, NFLX, AMZN, NVDA","GOOGL, INTC, NFLX, TSLA, NVDA",NASDAQ,general,"[0.89, 0.28, 0.17, 0.63, 0.48]",1.8574
2025-03-06,fedformer,ALL,20,185736.0859352429,"META, NFLX, AMZN, AAPL, GOOGL","AMD, AAPL, NFLX, INTC, NVDA","AMD, META, NVDA, GOOGL, AMZN","MSFT, AMD, INTC, NFLX, NVDA",NASDAQ,general,"[0.64, 0.8, 0.51, 0.06, 0.83]",1.8574
2025-03-07,fedformer,ALL,20,185736.0859352429,"AMZN, INTC, AMD, TSLA, NFLX","NVDA, GOOGL, META, NFLX, MSFT","META, TSLA, MSFT, NFLX, AAPL","AMZN, NFLX, INTC, AMD, TSLA",NASDAQ,general,"[0.81, 0.32, 0.73, 0.48, 0.4]",1.8574
2025-03-08,fedformer,ALL,20,185736.0859352429,"AMD, AMZN, INTC, AAPL, META","TSLA, META, NVDA, GOOGL, AMD","META, INTC, AMZN, NVDA, GOOGL","AMD, NVDA, TSLA, AAPL, NFLX",NASDAQ,general,"[0.15, 0.14, 0.49, 0.81, 0.5]",1.8574
2025-03-09,fedformer,ALL,20,185736.0859352429,"AAPL, AMD, NFLX, TSLA, MSFT","TSLA, AMZN, INTC, META, NFLX","AMZN, META, INTC, AAPL, TSLA","INTC, META, MSFT, AMD, AAPL",NASDAQ,general,"[0.37, 0.58, 0.57, 0.55, 0.06]",1.8574
2025-03-10,fedformer,ALL,20,185736.0859352429,"AAPL, TSLA, META, NVDA, NFLX","AMD, META, INTC, TSLA, AAPL","AMZN, MSFT, TSLA, AAPL, INTC","AMD, NVDA, TSLA, AAPL, NFLX",NASDAQ,general,"[0.36, 0.55, 0.05, 0.02, 0.89]",1.8574
2025-03-11,fedformer,ALL,20,185736.0859352429,"GOOGL, AMD, AMZN, NFLX, META","AAPL, NVDA, GOOGL, AMD, NFLX","AMD, MSFT, TSLA, INTC, AAPL","AAPL, META, INTC, TSLA, AMZN",NASDAQ,general,"[0.11, 0.44, 0.39, 0.66, 0.37]",1.8574
2025-03-12,fedformer,ALL,20,185736.0859352429,"AMZN, AMD, INTC, META, TSLA","NVDA, GOOGL, META, NFLX, MSFT","AAPL, AMD, NVDA, INTC, AMZN","AMD, TSLA, NFLX, META, NVDA",NASDAQ,general,"[0.56, 0.06, 0.34, 0.73, 0.88]",1.8574
2025-03-13,fedformer,ALL,20,185736.0859352429,"MSFT, META, TSLA, INTC, AMZN","AMD, NVDA, INTC, NFLX, MSFT","NVDA, NFLX, MSFT, AMZN, INTC","NVDA, MSFT, AMZN, NFLX, TSLA",NASDAQ,general,"[0.7, 0.57, 0.41, 0.69, 0.63]",1.8574
2025-03-14,fedformer,ALL,20,185736.0859352429,"MSFT, INTC, NFLX, NVDA, TSLA","NVDA, AMZN, META, AMD, AAPL","GOOGL, META, AMZN, INTC, AMD","MSFT, INTC, AMZN, TSLA, NFLX",NASDAQ,general,"[0.37, 0.58, 0.57, 0.55, 0.06]",1.8574
2025-03-15,fedformer,ALL,20,185736.0859352429,"INTC, AMD, TSLA, GOOGL, NFLX","META, NFLX, TSLA, AAPL, MSFT","META, INTC, TSLA, NFLX, AAPL","TSLA, AMZN, MSFT, GOOGL, NVDA",NASDAQ,general,"[0.42, 0.25, 0.31, 0.28, 0.23]",1.8574
2025-03-16,fedformer,ALL,20,185736.0859352429,"AMZN, AMD, NFLX, GOOGL, META","AMZN, META, TSLA, INTC, AAPL","META, NVDA, NFLX, AMZN, MSFT","NVDA, AMD, GOOGL, AAPL, META",NASDAQ,general,"[0.77, 0.3, 0.63, 0.15, 0.13]",1.8574
2025-03-17,fedformer,ALL,20,185736.0859352429,"NFLX, MSFT, NVDA, TSLA, INTC","TSLA, META, INTC, AMD, GOOGL","NFLX, AMD, AMZN, NVDA, MSFT","GOOGL, MSFT, INTC, NFLX, AMZN",NASDAQ,general,"[0.62, 0.91, 0.04, 0.43, 0.35]",1.8574
2025-03-18,fedformer,ALL,20,185736.0859352429,"AAPL, MSFT, TSLA, AMD, META","AMD, META, GOOGL, NVDA, AAPL","GOOGL, AMZN, NFLX, TSLA, NVDA","NFLX, MSFT, AAPL, AMD, TSLA",NASDAQ,general,"[0.21, 0.22, 0.12, 0.33, 0.3]",1.8574
2025-03-19,fedformer,ALL,20,185736.0859352429,"AMZN, TSLA, AAPL, NVDA, AMD","AAPL, NVDA, GOOGL, TSLA, INTC","META, INTC, NFLX, AMZN, NVDA","MSFT, NFLX, AMZN, AAPL, TSLA",NASDAQ,general,"[0.1, 0.46, 0.04, 0.55, 0.24]",1.8574
2025-03-20,fedformer,ALL,5,105807.59326204869,"NFLX, GOOGL, AMZN, NVDA, INTC","AMZN, MSFT, META, AMD, NVDA","GOOGL, AMZN, NFLX, MSFT, TSLA","TSLA, AAPL, AMD, GOOGL, META",NASDAQ,general,"[0.22, 0.55, 0.93, 0.7, 0.47]",1.0581
2025-03-21,fedformer,ALL,5,105807.59326204869,"AMZN, TSLA, META, AAPL, AMD","NVDA, NFLX, INTC, MSFT, TSLA","GOOGL, META, NFLX, MSFT, INTC","INTC, GOOGL, NFLX, AMZN, META",NASDAQ,general,"[0.41, 0.84, 0.76, 0.11, 0.87]",1.0581
2025-03-22,fedformer,ALL,5,105807.59326204869,"INTC, AMD, NFLX, NVDA, AMZN","GOOGL, META, TSLA, AMD, AMZN","TSLA, INTC, AMZN, MSFT, NVDA","MSFT, INTC, AMZN, TSLA, NFLX",NASDAQ,general,"[0.85, 0.21, 0.36, 0.95, 0.99]",1.0581
2025-03-23,fedformer,ALL,5,105807.59326204869,"NFLX, AMZN, NVDA, AAPL, TSLA","AAPL, MSFT, AMD, TSLA, META","NVDA, AMD, INTC, GOOGL, AAPL","MSFT, INTC, META, GOOGL, AAPL",NASDAQ,general,"[0.22, 0.55, 0.93, 0.7, 0.47]",1.0581
2025-03-24,fedformer,ALL,5,105807.59326204869,"MSFT, INTC, TSLA, AMZN, NFLX","NVDA, META, MSFT, AAPL, AMZN","MSFT, TSLA, GOOGL, AMZN, AAPL","AAPL, META, INTC, TSLA, AMZN",NASDAQ,general,"[0.91, 0.75, 0.1, 0.53, 0.9]",1.0581
2025-03-25,fedformer,ALL,5,122276.95340268873,"MSFT, AMD, GOOGL, NVDA, AMZN","NVDA, AMZN, META, AMD, AAPL","META, AAPL, NFLX, MSFT, TSLA","AMD, TSLA, AMZN, AAPL, NVDA",NASDAQ,general,"[0.52, 0.12, 0.17, 0.87, 0.14]",1.2228
2025-03-26,fedformer,ALL,5,122276.95340268873,"GOOGL, MSFT, META, AMD, TSLA","META, INTC, AMZN, TSLA, NFLX","MSFT, META, AMZN, INTC, GOOGL","META, GOOGL, TSLA, NFLX, INTC",NASDAQ,general,"[0.65, 0.95, 0.58, 0.09, 0.87]",1.2228
2025-03-27,fedformer,ALL,5,122276.95340268873,"MSFT, META, TSLA, GOOGL, NFLX","AAPL, META, INTC, MSFT, NVDA","GOOGL, AMZN, NFLX, TSLA, NVDA","TSLA, AMD, AMZN, NVDA, MSFT",NASDAQ,general,"[0.67, 0.44, 0.91, 0.91, 0.98]",1.2228
2025-03-28,fedformer,ALL,5,122276.95340268873,"AMZN, GOOGL, NFLX, TSLA, AMD","INTC, TSLA, META, NVDA, AMD","MSFT, NVDA, AMD, AAPL, META","INTC, META, AMD, NVDA, NFLX",NASDAQ,general,"[0.0, 0.26, 0.76, 0.23, 0.36]",1.2228
2025-03-29,fedformer,ALL,5,122276.95340268873,"NFLX, GOOGL, AMZN, NVDA, INTC","AAPL, MSFT, NVDA, GOOGL, META","AMD, NVDA, META, INTC, MSFT","NVDA, META, TSLA, AAPL, GOOGL",NASDAQ,general,"[0.45, 0.91, 0.92, 0.13, 0.1]",1.2228
2025-03-30,fedformer,ALL,1,190741.5087181967,"INTC, NVDA, MSFT, GOOGL, AMZN","NVDA, NFLX, INTC, MSFT, TSLA","AMZN, NFLX, META, AMD, NVDA","MSFT, AMD, INTC, META, NVDA",NASDAQ,general,"[0.1, 0.46, 0.04, 0.55, 0.24]",1.9074
2025-03-31,fedformer,ALL,1,161936.1980771198,"NFLX, INTC, AMZN, GOOGL, NVDA","AAPL, MSFT, NVDA, GOOGL, META","AMZN, NFLX, META, AMD, NVDA","NVDA, META, AAPL, MSFT, AMD",NASDAQ,general,"[0.07, 0.99, 0.52, 0.7, 0.18]",1.6194
2025-04-01,fedformer,ALL,5,142802.66371396356,"AAPL, AMD, NFLX, TSLA, MSFT","AMD, AAPL, GOOGL, INTC, TSLA","MSFT, AMD, AAPL, AMZN, NFLX","NVDA, MSFT, META, AAPL, AMD",NASDAQ,general,"[0.27, 0.21, 0.09, 0.57, 0.46]",1.428
2025-04-02,fedformer,ALL,5,142802.66371396356,"META, INTC, GOOGL, NVDA, MSFT","AAPL, NVDA, GOOGL, TSLA, INTC","TSLA, MSFT, NVDA, INTC, AAPL","AMZN, AAPL, MSFT, GOOGL, NVDA",NASDAQ,general,"[0.9, 0.05, 0.73, 0.16, 0.88]",1.428
